,log_return,vol_5d,vol_20d,vol_60d,log_vol_5d,log_vol_20d,log_vol_60d,vol_ratio_5_20,vol_ratio_5_60,sma_gap_20d,sma_gap_60d,sma_gap_200d,rsi_14,macd_pct,macd_hist,M2_YOY,NFCI,YIELD_SPREAD,CPI_YOY,DEBT_EQUITY,LOAN_DEPOSIT,YIELD_SPREAD_diff,DEBT_EQUITY_diff,regime_label,regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3,regime_prob_4,close
2008-04-18,0.010380094947565423,0.011829850150006397,0.012628649909891335,0.01408301849887212,-4.437129268019963,-4.371787243829008,-4.262785569206615,0.9367470184394548,0.8400081382378235,0.024324511195755738,0.033225890303638206,-0.029898818320597376,61.0051389523503,0.006119894384906616,0.0018200717119686363,6.867353913540808,0.82,2.42,3.7592415497162524,51.12,0.5487317989477479,-0.10000000000000009,0.0,2,5.187113688999677e-10,4.028237661463489e-05,0.9999591163095182,1.571972785644217e-12,6.007931253013658e-07,99.3791732788086
2008-04-21,0.0005057900402260611,0.011037206030217862,0.01194595113905918,0.014046126944536337,-4.506483347135589,-4.427362874831134,-4.265408583514802,0.9239286099312735,0.7857828762192068,0.023393085251087298,0.03320578449244205,-0.02902134435786896,61.16925991679632,0.007301059478501944,0.0024027288505131267,6.867353913540808,0.82,2.41,3.7592415497162524,51.12,0.5487317989477479,-0.009999999999999787,0.0,2,4.408343581017401e-10,1.3405041742837842e-05,0.9999857702890206,1.3067498728434182e-12,8.242269409251722e-07,99.42945098876953
2008-04-22,-0.004412511189473722,0.012287266133930507,0.012016604513492854,0.013922227453821285,-4.399191826533885,-4.421465876180139,-4.274268618643128,1.0225239684083587,0.8825646739852664,0.01772586577930957,0.027947028947466146,-0.03286366993916057,58.84688462023617,0.007828944770327521,0.0023271619580353424,6.867353913540808,0.82,2.47,3.7592415497162524,51.12,0.5487317989477479,0.06000000000000005,0.0,2,7.087509727666859e-10,1.0009362248027909e-05,0.9999889001335162,9.557829341550188e-13,1.0897945860807226e-06,98.99168395996094
2008-04-23,-0.0015962590386799193,0.005570463184194788,0.01161789372789137,0.01377094063837572,-5.190277071553292,-4.455208806648384,-4.285194657871977,0.47947272669758007,0.40450854669081077,0.014411135969164102,0.025906575393651154,-0.03396239302346149,57.99169558647696,0.008013561328753582,0.0020023913862383773,6.867353913540808,0.737,2.51,3.7592415497162524,51.12,0.5487317989477479,0.03999999999999959,0.0,2,9.523254137879272e-10,1.5631235512971555e-05,0.9999836115399884,5.084486953256082e-13,7.562718200128325e-07,98.83379364013672
2008-04-24,0.004347145890841681,0.005742403092080069,0.011574921089952731,0.01376781889624871,-5.159877499106311,-4.458914496315779,-4.285421374121593,0.49610732094446786,0.41708880218090977,0.01675603359101152,0.029982249796448812,-0.02940113300254965,59.7112108491947,0.00836816127469923,0.0019064528388305071,6.867353913540808,0.737,2.61,3.7592415497162524,51.12,0.5487317989477479,0.10000000000000009,0.0,2,2.1174224282790323e-09,2.019299576104663e-05,0.9999791838947368,3.495699424901181e-13,6.209914924305464e-07,99.26437377929688
2008-04-25,0.009211690966242556,0.005316194221423872,0.011340271045927391,0.01377598420629043,-5.236997603541974,-4.479395079210908,-4.28482847776298,0.46878899101208577,0.3859030427021233,0.023123201363883128,0.03882361529703959,-0.02007060519801329,63.17447133804522,0.009230659977966273,0.002262561190603224,6.867353913540808,0.737,2.57,3.7592415497162524,51.12,0.546485160798551,-0.040000000000000036,0.0,2,2.77603120245988e-09,4.545751745746013e-05,0.9999544391350479,1.6154258689161218e-13,1.0057064985884731e-07,100.18299102783203
2008-04-28,0.00021473288492005198,0.005332891187794305,0.011356226202601046,0.01358487382877982,-5.233861751135618,-4.477989121355193,-4.298798323686166,0.4696006483714503,0.3925609656010548,0.020478435833874542,0.03866839135674649,-0.01943110675568338,63.25414203286062,0.009876341494677952,0.00232779106130493,6.348788563037666,0.737,2.43,3.7592415497162524,51.12,0.546485160798551,-0.13999999999999968,0.0,2,1.8597369480390334e-09,3.791447879151326e-05,0.9999618656815888,1.7524629652198936e-13,2.179804076546575e-07,100.20450592041016
2008-04-29,-0.003946790087987668,0.005205188254592385,0.008629555418813006,0.013439586058491729,-5.258099409539976,-4.752562290994432,-4.309550743580805,0.6031815084291281,0.387302721373886,0.015542131576301133,0.034552998503226906,-0.022831405390306037,60.66126966788928,0.009996371874658084,0.001934376021898939,6.348788563037666,0.737,2.39,3.7592415497162524,51.12,0.546485160798551,-0.040000000000000036,0.0,2,1.4250639231904662e-09,3.1341470095284596e-05,0.9999682415968831,2.77155865155554e-13,4.1550792627784146e-07,99.80979919433594
2008-04-30,-0.005913445117085574,0.006149841172288738,0.008763163024871384,0.013359186105317963,-5.091329023141306,-4.737198363307492,-4.315551032989983,0.7017832664797422,0.4603454973833052,0.008979821938932098,0.028310630009951154,-0.028105565589085946,56.91532107754251,0.00953175729237122,0.0011375568256365987,6.348788563037666,0.651,2.34,3.7592415497162524,51.12,0.546485160798551,-0.050000000000000266,0.0,2,2.1355885350327694e-09,2.666092985704683e-05,0.9999726124009327,4.212099862530522e-13,7.245329935649847e-07,99.22132110595703
2008-05-01,0.020474327694334733,0.010889455694818705,0.00982879023159885,0.013123656790313028,-4.519960325396727,-4.622439421410016,-4.333338815527197,1.1079141418452387,0.8297577320717916,0.028320056474060662,0.04858715785579237,-0.00760633093750307,65.02692455415516,0.010446689173579323,0.001778085478339013,6.348788563037666,0.651,2.33,3.7592415497162524,51.12,0.546485160798551,-0.009999999999999787,0.0,2,3.9300475605937126e-09,4.330445742375763e-05,0.9999564549147755,2.3655245423772604e-13,2.3669823447997712e-07,101.27375030517578
2008-05-02,0.0027599047828687977,0.010493766564639226,0.00981369006668532,0.013071994211564011,-4.556973858615383,-4.623976922546211,-4.337283183676399,1.069298754426999,0.8027670755358826,0.029429244724783254,0.05029951336323002,-0.004490300772325595,65.96790262247833,0.011384814209406355,0.002192081640493738,6.348788563037666,0.651,2.39,3.7592415497162524,51.12,0.5457440760401859,0.06000000000000005,0.0,2,4.99200372197009e-09,6.602933234581095e-05,0.9999339073324987,1.4241327154704237e-13,5.8342401088234045e-08,101.55364227294922
2008-05-05,-0.004817141152325106,0.011021819786760883,0.009918277004152175,0.013073876703814387,-4.507878353975857,-4.613376061868617,-4.337139184475935,1.1112635573846872,0.8430414357162476,0.02304221373907578,0.04427568218407685,-0.008858129021494743,62.79536499973953,0.01168543463410394,0.0019586500363020978,6.348788563037666,0.651,2.35,3.7592415497162524,51.12,0.5457440760401859,-0.040000000000000036,0.0,2,4.967650005918005e-09,6.672237197023328e-05,0.9999332182377768,1.2314385843753623e-13,5.442225189448328e-08,101.06562042236328
2008-05-06,0.008625941439177895,0.010840938864619032,0.010028618802396274,0.013074793790528646,-4.524425675593947,-4.602312393131174,-4.337069040434399,1.0810001933694657,0.8291479803277805,0.02994854363468158,0.05206968452099647,5.1086930715760204e-05,65.95846587354742,0.012329001263300022,0.0021486068066414905,6.348788563037666,0.651,2.3,3.7592415497162524,51.12,0.5457440760401859,-0.050000000000000266,0.0,2,1.295957047505789e-09,6.737282724282137e-05,0.999932608664384,7.814324517857688e-14,1.7211938702972074e-08,101.94117736816406
2008-05-07,-0.01797106278457741,0.014412892260789989,0.01079852555691377,0.013294696743486574,-4.239632177050303,-4.528345676679993,-4.320390064364032,1.3347092790424628,1.0841083883956397,0.01025313724383814,0.0325123659230786,-0.01733964803104515,55.43360657023982,0.01155639311728119,0.0009531138680541982,6.348788563037666,0.576,2.2,3.7592415497162524,51.12,0.5457440760401859,-0.09999999999999964,0.0,2,2.5683202243089164e-10,1.3428789961343592e-05,0.9999857764880482,2.681785139596956e-13,7.944645320431413e-07,100.12554931640625
2008-05-08,-0.002583484245051155,0.009946626593853303,0.010834045760966787,0.013254954478065692,-4.610521821090901,-4.525061717926036,-4.323383873568758,0.9180897711997209,0.7504082047443458,0.006502298909551785,0.0292345468172035,-0.0195334830625028,54.11055909868147,0.010465394713294746,-0.0001322506852204381,6.348788563037666,0.576,2.13,3.7592415497162524,51.12,0.5457440760401859,-0.07000000000000028,0.0,2,2.5778131887299818e-09,6.445143480274727e-06,0.9999929571688597,3.9854965945061433e-14,5.951099715549224e-07,99.8672103881836
2008-05-09,-0.0018702262430936496,0.009505683289530375,0.009715250794903322,0.013198465739719526,-4.655865418247257,-4.634058381261719,-4.327654687984685,0.9784290174492575,0.7202112334105566,0.0026202206944623274,0.026906145168157813,-0.0210047814822647,53.12427695953064,0.009336330940934697,-0.0010249223980931012,6.348788563037666,0.576,2.08,3.7592415497162524,51.12,0.5498525365475012,-0.04999999999999982,0.0,2,3.901168599959557e-09,6.423258669237436e-06,0.9999927926060609,6.252493486117345e-14,7.802344069844068e-07,99.68061065673828
2008-05-12,0.01116841573536949,0.011520501211235015,0.009833002037792409,0.013214119158449649,-4.463627116741128,-4.622010995943988,-4.326469387823937,1.1716158673573775,0.8718327020585654,0.01113272940710619,0.037677817914002265,-0.009822582533681734,58.06305303853626,0.009123446713178348,-0.000898185311841538,6.348788563037666,0.576,2.01,3.7592415497162524,51.12,0.5498525365475012,-0.07000000000000028,0.0,2,1.642282246779983e-08,9.811294962748807e-06,0.9999900567621386,3.931860242829648e-14,1.1551970102803276e-07,100.80012512207031
2008-05-13,0.00014281370649866834,0.010406524025205914,0.00985012504665188,0.013213761432524916,-4.5653223593956005,-4.62027112878716,-4.3264964596826525,1.0564864888434242,0.7875519834640613,0.008648680353267268,0.03705913720304754,-0.009594774191075683,58.12415454141738,0.008944042210964304,-0.000860926951868346,6.348788563037666,0.576,2.07,3.7592415497162524,51.12,0.5498525365475012,0.06000000000000005,0.0,2,2.7961443208231877e-08,2.381749946271623e-05,0.9999761482674911,2.6100930928928707e-14,6.2724567073471645e-09,100.81452178955078
2008-05-14,0.002061977437845274,0.005551268112240965,0.008056316870722236,0.01321212180398368,-5.193728888631294,-4.821298790833678,-4.326620552302654,0.6890578165333884,0.42016476948972437,0.009310258116645764,0.03844366088420914,-0.007395785721178605,59.05281441689332,0.008848970209614214,-0.0007486417262800565,6.348788563037666,0.521,2.1,3.7592415497162524,51.12,0.5498525365475012,0.03000000000000025,0.0,2,2.0991405849024956e-08,2.978243137690847e-05,0.9999701914571185,6.565545504838914e-14,5.119671209128047e-09,101.02261352539062
2008-05-15,0.012425246233194569,0.006564642767816883,0.008424450497450666,0.01329565045627113,-5.026057187358802,-4.776617027725335,-4.320318330604574,0.7792369092563863,0.49374363363475404,0.019925693582880877,0.05048687745601654,0.005050847945298864,64.23700887866748,0.009565846636576029,6.939966336425886e-05,6.348788563037666,0.521,2.0,3.7592415497162524,51.12,0.5498525365475012,-0.10000000000000009,0.0,2,1.7578032559591563e-08,3.130886917922778e-05,0.9999686702464041,1.5290566483031316e-13,3.3069640616128887e-09,102.28567504882812
2008-05-16,0.0009114360347556215,0.005948518317443895,0.008189150239440272,0.013240410652497207,-5.1246131127141314,-4.80494514236827,-4.324481712904625,0.7263901801184289,0.4492699262557974,0.019331215303015847,0.05034368567786118,0.006023881716071378,64.59349238253971,0.010167569128857887,0.0005438188931153592,6.348788563037666,0.521,2.01,3.734563882982056,51.12,0.5519267935699881,0.009999999999999787,0.0,2,1.796129839478542e-08,3.4428927995246094e-05,0.9999655512696504,3.6232353478138573e-13,1.8411262751064696e-09,102.37894439697266
2008-05-19,0.002730300518994346,0.005004313207491793,0.008190229689929083,0.013225412872779856,-5.2974550969110155,-4.804813336342031,-4.325615082611292,0.6110101177803627,0.37838616122083557,0.020477508690879498,0.0521697998795585,0.008858249673526108,65.69853277505743,0.010718756081478901,0.0008969965906424158,6.348788563037666,0.521,2.01,3.734563882982056,51.12,0.5519267935699881,0.0,0.0,2,1.4419488048901755e-08,4.7058696871725584e-05,0.9999529266735782,5.876680261038712e-13,2.0953259144322093e-10,102.65885162353516
2008-05-20,-0.008142410459427925,0.007301992267966277,0.008374686962966737,0.013188410088896067,-4.919608054641847,-4.782541579525776,-4.328416858646764,0.8719122637366666,0.5536673654176224,0.010778014945197922,0.04296787254843237,0.0006690948867384972,59.727837386819466,0.010488320363061588,0.0004690092830887064,6.348788563037666,0.521,1.92,3.734563882982056,51.12,0.5519267935699881,-0.08999999999999986,0.0,2,4.8177503158672105e-09,4.214904224322566e-05,0.9999578460491821,1.1918701928744707e-12,8.963818961398184e-11,101.82635498046875
2008-05-21,-0.01705904717005711,0.01121710984205843,0.009326636093890391,0.013351833428601897,-4.4903150019039115,-4.674880876414311,-4.316101568089734,1.2026962056991193,0.840117569024601,-0.006944723218897719,0.02509922015148902,-0.016098786822737687,49.67044495863748,0.008921198664831794,-0.001016398804954747,6.348788563037666,0.489,1.95,3.734563882982056,51.12,0.5519267935699881,0.030000000000000027,0.0,2,3.336084051092688e-09,1.591974087778592e-05,0.9999840741342613,6.327374668384342e-12,2.7825540999815722e-09,100.1040267944336
2008-05-22,0.00014289228099253023,0.008274652592236214,0.009285938996994574,0.013350862444162564,-4.794558341411647,-4.679253958758282,-4.316174293663541,0.8910948688026417,0.6197841245719795,-0.007223326722972656,0.02499828020837791,-0.015747646142192262,49.74613490470275,0.0074606815881994555,-0.001980396781652926,6.348788563037666,0.489,2.06,3.734563882982056,51.12,0.5519267935699881,0.1100000000000001,0.0,2,2.403779299115477e-09,2.0945804091421106e-05,0.9999790517115372,5.256841270097992e-12,7.553591412653696e-11,100.11833190917969
2008-05-23,-0.013494350636397548,0.008518075500114068,0.009540105897554193,0.013406148132090345,-4.765564843924005,-4.652250693210994,-4.312041861421431,0.8928701202675179,0.6353857510886606,-0.01984665588142076,0.011080684359924486,-0.02859883091998805,43.18498650580876,0.005233282062828671,-0.003468848805572535,6.348788563037666,0.489,1.99,3.734563882982056,51.12,0.5480298883831958,-0.07000000000000006,0.0,2,1.7668342165888742e-09,1.0602117566917098e-05,0.999989395286162,2.0304830216087933e-11,8.090007318538459e-10,98.77637481689453
2008-05-27,0.007383837483008923,0.009995581783796295,0.00970973744754262,0.01310000098430729,-4.605612105240392,-4.634626036432464,-4.335142973637073,1.0294389356867746,0.7630214528815814,-0.01224144521636128,0.017888645220926147,-0.021241760157157286,47.27061484418292,0.003911333816185812,-0.003781422859207512,6.095961339316536,0.489,2.04,3.734563882982056,51.12,0.5480298883831958,0.050000000000000044,0.0,2,2.7216717156222665e-09,1.2185686325604182e-05,0.9999878114610261,2.229242147472871e-11,1.0886931492194143e-10,99.5084228515625
2008-05-28,0.004604736563786336,0.01096562983335496,0.009731209138158708,0.013103374675788548,-4.512989458419469,-4.632417121423926,-4.334885473111671,1.1268517280505004,0.8368553982980007,-0.007760345017711612,0.021779273380168718,-0.016611278097720117,49.71379037786519,0.0032145492698160446,-0.003554292575729617,6.095961339316536,0.484,2.14,3.734563882982056,51.12,0.5480298883831958,0.10000000000000009,0.0,2,1.321668987420872e-08,1.2757520323779936e-05,0.9999872291151982,5.008024025410064e-11,9.744176978709739e-11,99.96768951416016
2008-05-29,0.005012386515172712,0.008371123243115397,0.009683658740108418,0.013100257490547707,-4.782967204785024,-4.637315480086483,-4.3351233932012025,0.864458720384613,0.6390044813359932,-0.003391975494874244,0.02595228446392661,-0.011562569604552486,52.31625690565331,0.003031698965985378,-0.0029626397730673224,6.095961339316536,0.484,2.18,3.734563882982056,51.12,0.5480298883831958,0.040000000000000036,0.0,2,5.624395013972166e-08,6.637996211359818e-05,0.9999335637827278,1.0716060521737087e-11,1.1173082576056098e-14,100.47002410888672
2008-05-30,0.0024971061159394215,0.008396022721588585,0.008507127989120978,0.013083093773181903,-4.779997170787705,-4.766850879948049,-4.336434433919511,0.9869397442151482,0.6417459713389039,-0.0006263623077392699,0.027616311576435626,-0.00907250853154784,53.60918886220848,0.0030582849845894166,-0.002336883142365548,6.095961339316536,0.484,2.17,3.734563882982056,51.12,0.5467238409315325,-0.010000000000000231,0.0,2,3.0457712652811265e-08,9.679490591964462e-05,0.9999031746250491,1.164191211586944e-11,4.923607235181086e-16,100.72122192382812
2008-06-02,-0.010385340359675154,0.00704150464256749,0.008764342370214716,0.012854489475740478,-4.955933404011256,-4.737063792492247,-4.3540621531143255,0.8034264688811993,0.5477856320825893,-0.010031584102999425,0.015947376916221945,-0.019308812635517536,47.82410651631256,0.002249251349543351,-0.00256179151460159,6.095961339316536,0.484,2.13,3.734563882982056,51.12,0.5467238409315325,-0.040000000000000036,0.0,2,7.623927401986712e-09,4.2515115448137895e-05,0.9999574772064899,5.419595129770164e-11,1.9346624750116008e-14,99.68061065673828
2008-06-03,-0.005848607104092156,0.006914301122943983,0.008791407983489855,0.012799781198858034,-4.974163385792391,-4.73398039996578,-4.358327202041883,0.7864839324860077,0.5401890091340672,-0.01484270789444564,0.008913593278943699,-0.024962370596957606,44.908753081959766,0.0011060025337324927,-0.0029866085394360865,6.095961339316536,0.484,2.07,3.734563882982056,51.12,0.5467238409315325,-0.06000000000000005,0.0,2,1.0734919027760314e-08,2.3911932941463736e-05,0.9999760771721696,1.595271225876041e-10,1.2466187041811764e-13,99.09931945800781
2008-06-04,-0.0005072443369608753,0.0062576652970936,0.008498369931349111,0.012661772435528346,-5.0739481191712645,-4.767880906659075,-4.369167869259239,0.7363371267247482,0.49421716658995396,-0.013924773439470406,0.007095834810576296,-0.025300578526880946,44.655306699138535,0.0001469748003237636,-0.0031581702025855994,6.095961339316536,0.505,2.14,3.734563882982056,51.12,0.5467238409315325,0.07000000000000028,0.0,2,3.891557946846182e-08,6.535315957723689e-05,0.9999346078538396,7.101340234148497e-11,3.990291981392644e-16,99.04906463623047
2008-06-05,0.01979981960383156,0.011558697544321367,0.008821839760208476,0.0121025664316058,-4.460317091261906,-4.730524841122424,-4.414337747084242,1.3102366239361636,0.9550616895715506,0.005341411935357199,0.026132569566884145,-0.005749290364516435,55.350662731332,0.0009693148370316089,-0.0018168259992003795,6.095961339316536,0.505,2.21,3.734563882982056,51.12,0.5467238409315325,0.06999999999999984,0.0,2,3.007442892371132e-08,0.00015289625798152996,0.9998470736410667,2.5636730275968753e-11,5.609260760525006e-19,101.0297622680664
2008-06-06,-0.032413080014205634,0.01879243621573917,0.011482098147587709,0.012785768440819703,-3.9743008190522846,-4.466966139320978,-4.359422567170774,1.6366726685477166,1.4697932551118824,-0.025723947152549997,-0.007266889572104862,-0.037238781026293966,41.350893115477525,-0.0009703412478833951,-0.0030786152019777408,6.095961339316536,0.505,2.09,3.734563882982056,51.12,0.5477760542011959,-0.1200000000000001,0.0,2,3.530038350141254e-09,4.3161659247761025e-05,0.9999568346050752,2.047977726938893e-10,1.5752818430962586e-15,97.80757904052734
2008-06-09,0.0024180880661498834,0.01889552848198797,0.011505832535661507,0.012786224163462952,-3.968829973162561,-4.46490119516968,-4.359386924845175,1.6422565184590185,1.4778036299396777,-0.022568662582804655,-0.005541778299763767,-0.034640202070185144,42.50184257128604,-0.0023052652944753034,-0.0035267579321703003,6.095961339316536,0.505,2.13,3.734563882982056,51.12,0.5477760542011959,0.040000000000000036,0.0,2,2.6145899492412042e-09,1.0716201961538336e-05,0.9999892803381714,8.444188959976188e-10,1.5182119384198253e-13,98.04437255859375
2008-06-10,-0.004989286530331619,0.018870559936119302,0.01118189965007334,0.012629004973729353,-3.970152246691669,-4.493458910655715,-4.3717591284842,1.687598755726227,1.4942238106148131,-0.025858141681056934,-0.011326883682678646,-0.039159386752172454,40.728133496891616,-0.003742350921091175,-0.003975962531329901,6.095961339316536,0.505,2.09,3.734563882982056,51.12,0.5477760542011959,-0.040000000000000036,0.0,2,2.5531992924605035e-09,1.607701770907947e-05,0.999983920037402,3.9091061376462493e-10,2.2262912359566294e-15,97.5564193725586
2008-06-11,-0.014821763576054574,0.0194485908273731,0.011551219669274713,0.012712143020269573,-3.9399806625771867,-4.4609642485181205,-4.365197599003148,1.6836828823457264,1.5299222795371503,-0.037935783374160925,-0.026612732596651756,-0.05288780729313847,35.972648916959315,-0.0060796818428889895,-0.00505342542150203,6.095961339316536,0.551,2.14,3.734563882982056,51.12,0.5477760542011959,0.050000000000000266,0.0,2,4.622974882342004e-10,8.413070688915696e-06,0.999991585475914,9.911672956294134e-10,1.1106345162470512e-14,96.12112426757812
2008-06-12,0.0038004370306853018,0.01493463043058798,0.011592899621028064,0.011592120307691916,-4.204072572810189,-4.457362469916016,-4.457429695507267,1.2882566845915266,1.2883432913198933,-0.03207560790940189,-0.02308131918844658,-0.0489345914909336,37.9618579889349,-0.007465685776846354,-0.005154657741176171,6.095961339316536,0.551,2.23,3.734563882982056,51.12,0.5477760542011959,0.08999999999999986,0.0,2,3.864568292147645e-09,2.3145514926193643e-05,0.9999768502317467,3.896535798564194e-10,1.1112076754498746e-16,96.48712158203125
2008-06-13,0.012564838815084385,0.010277792488811183,0.011602267889407967,0.011214029020175225,-4.577769780457211,-4.456554692271376,-4.490589693431747,0.8858434046497121,0.9165120288453282,-0.017580918318693017,-0.011503808094002643,-0.036724037155104416,44.18655297661501,-0.007382582491160153,-0.004080328387951448,6.095961339316536,0.551,2.28,3.734563882982056,51.12,0.5471177113483646,0.04999999999999982,0.0,2,2.1681202262838518e-08,9.78573957641538e-05,0.9999021208506608,7.167218717533565e-11,8.484035004436107e-20,97.70711517333984
2008-06-16,0.000586943784881864,0.010193209410292114,0.011597781742453349,0.010974998585479486,-4.586033524486921,-4.456941428255282,-4.512135448906607,0.8788930190831375,0.9287663529887175,-0.014718408567116703,-0.011419881319236103,-0.035881081452624586,44.468699323466225,-0.007255280185135513,-0.00316397100059346,6.095961339316536,0.551,2.18,4.62932660840103,52.39,0.5471177113483646,-0.09999999999999964,1.2700000000000031,2,7.977885773267773e-09,0.00018430288523313805,0.9998156891158724,2.1426766644726035e-11,2.758946370032235e-22,97.76448059082031
2008-06-17,-0.004856325631983961,0.010178967288453184,0.011548352521660126,0.010699108243192227,-4.587431718147791,-4.461212491005523,-4.53759488274513,0.8814215940638702,0.9513846441295698,-0.016832223846057093,-0.01631023451187341,-0.04026622514567124,42.555919947165684,-0.007499044149247758,-0.0027102543298735604,6.095961339316536,0.551,2.24,4.62932660840103,52.39,0.5471177113483646,0.06000000000000005,0.0,2,2.6815664899220993e-10,3.442417951917773e-05,0.9999655753431461,2.09764085472083e-10,1.1905508399525825e-17,97.29085540771484
2008-06-18,-0.009784614325589242,0.008528147109407996,0.011594939414033698,0.01077420035767617,-4.7643831615423275,-4.457186533468656,-4.5306008584908986,0.7355059655668513,0.7915341117015748,-0.02370057557712335,-0.025817631290501186,-0.04923589122789762,38.947381173398036,-0.00843576704150494,-0.00287991261997176,6.095961339316536,0.605,2.23,4.62932660840103,52.39,0.5471177113483646,-0.010000000000000231,0.0,2,6.273138657904894e-11,5.957754296990283e-06,0.9999940414268339,7.560969458111015e-10,3.9861713926762465e-15,96.34354400634766
2008-06-19,0.001265675944897561,0.008353654894852548,0.011120477980914265,0.010654746680908702,-4.785056123928919,-4.498967007188314,-4.541749788382531,0.7511956688543128,0.7840313003237067,-0.020658675618520972,-0.024727751724173408,-0.04761204681870512,39.65713743311099,-0.008903457193356258,-0.002683704187947303,6.095961339316536,0.605,2.31,4.62932660840103,52.39,0.5471177113483646,0.08000000000000007,0.0,2,2.56828166154058e-11,3.9571494596634755e-06,0.9999960418814343,9.434965783324568e-10,1.1792685626040498e-14,96.46556091308594
2008-06-20,-0.016365074624230785,0.0074010235090411864,0.011568301360723659,0.010858757131501095,-4.906136976303648,-4.459486562666842,-4.522783415638791,0.6397675231878825,0.6815718796740491,-0.0339962789745224,-0.040495391281161974,-0.0626275656216212,34.16771076517233,-0.01064440790949088,-0.003457624597085841,6.095961339316536,0.605,2.29,4.62932660840103,52.39,0.545968180928986,-0.020000000000000018,0.0,2,1.1753544573762686e-11,1.985577675985751e-06,0.9999980119629734,2.4470143270283634e-09,6.49681384000235e-13,94.89974212646484
2008-06-23,-0.000988292471333199,0.007086380374531128,0.011287376930438109,0.01078714751663388,-4.949580594254593,-4.484070263471176,-4.529399898273631,0.6278146302903767,0.6569281048213964,-0.03299641685535326,-0.041512446606112974,-0.06309451619855633,33.865477719465574,-0.0118625177592345,-0.0037349026336699898,6.095961339316536,0.605,2.32,4.62932660840103,52.39,0.545968180928986,0.029999999999999805,0.0,2,9.665569728318044e-12,1.4705016185087097e-06,0.999998524906183,4.575149290612429e-09,7.307919996969743e-12,94.80599975585938
2008-06-24,-0.001979519943969695,0.007329847643784645,0.01106747871485828,0.010780904115517837,-4.915800548595004,-4.503744316571186,-4.5299788473040685,0.6622870332647849,0.6798917386932507,-0.03249595747588663,-0.04339359821125688,-0.0645474538848767,33.23233502211268,-0.012856624872321296,-0.003770324028783672,6.095961339316536,0.605,2.27,4.62932660840103,52.39,0.545968180928986,-0.04999999999999982,0.0,2,2.434752886251991e-11,1.4288988326373383e-06,0.999998564198116,6.851461676020311e-09,2.6887961137949518e-11,94.61851501464844
2008-06-25,0.00471470008209644,0.008075941292934824,0.011071230870736214,0.009802981816639371,-4.818865847882531,-4.503405348674313,-4.625068672581411,0.7294528844377527,0.8238249793778964,-0.025481321929397227,-0.03839134848529213,-0.05975457725867395,36.29158077547675,-0.01303197724668082,-0.0031907318064371415,6.095961339316536,0.661,2.31,4.62932660840103,52.39,0.545968180928986,0.040000000000000036,0.0,2,2.2183812618603597e-11,3.972259325793401e-06,0.9999960263291365,1.3889437710312496e-09,1.053068715723092e-13,95.06566619873047
2008-06-26,-0.027535754094690564,0.01320763122077763,0.012237445285012557,0.010403241470385299,-4.3269604936522255,-4.403254742227429,-4.565637841552142,1.0792801040714992,1.2695688414400004,-0.048052640261932233,-0.06362186004711645,-0.084758138927997,28.244080584294508,-0.015660177488436327,-0.004435344439044113,6.1578191459979115,0.661,2.33,4.62932660840103,52.39,0.545968180928986,0.020000000000000018,0.0,2,1.8876642746458513e-11,1.9784929211390877e-06,0.9999980162903406,5.1678191929291276e-09,2.922364884686392e-11,92.48367309570312
2008-06-27,-0.005474111795141798,0.012448217845496214,0.012139271155631947,0.010409018262019171,-4.386177811257698,-4.411309531756682,-4.5650827080052325,1.0254501844388684,1.1959070041137072,-0.04897045143880574,-0.06773205760200585,-0.0891884014704648,26.984046262449596,-0.017788389822884457,-0.005201553835267889,6.1578191459979115,0.661,2.31,4.62932660840103,52.39,0.547023709442527,-0.020000000000000018,0.0,2,1.684522818154516e-11,2.7457706486709368e-06,0.9999972512252078,2.981616890765102e-09,5.389253022669537e-12,91.97879028320312
2008-06-30,0.0035222030278997856,0.013072847790113562,0.012185051746068978,0.010426225738871737,-4.337217887542668,-4.407545345211566,-4.5634309413387,1.0728594397911355,1.2538427727854111,-0.04196093271241197,-0.0635037416087405,-0.08538718092213227,29.17142836456425,-0.01883779150775895,-0.005036168742361248,6.1578191459979115,0.661,2.09,4.62932660840103,52.39,0.547023709442527,-0.2200000000000002,0.0,2,1.465417401485853e-11,2.0908529796686465e-06,0.9999979032985874,5.7417929493754385e-09,9.212375511109326e-11,92.30332946777344
2008-07-01,0.0031206675592072575,0.013590365639798615,0.012272154666017235,0.010438235072479065,-4.298394146118575,-4.400422431273583,-4.562279765179186,1.107414794684069,1.3019792661721425,-0.03570999581566392,-0.05967088878328575,-0.08195187593581821,31.14610346865055,-0.019185003910870593,-0.004341107430197354,6.1578191459979115,0.661,2.14,4.62932660840103,52.39,0.547023709442527,0.050000000000000266,0.0,2,1.8890821836564768e-11,2.0108276359690996e-06,0.9999979803799237,8.293989844558312e-09,4.786780778569691e-10,92.59182739257812
